locale_idlocale,locale_idcity,locale_capital,locale_idcountry,locale_ac,locale_country,locale_uf,locale_city,locale_region,locale_seaside,locale_latitude,locale_longitude,locale_tourist,locale_agricultural,locale_base,weather_id,weather_name,weather_date,weather_dayWeek,weather_dateUpdate,weather_temperature,weather_windVelocity,weather_windDirection,weather_windDirectionDegrees,weather_humidity,weather_condition,weather_pressure,weather_icon,weather_sensation,weather_slugCondition
8392,6581,False,7,BR,Brasil,MA,Aldeias Altas,NE,False,-4.628,-43.471,False,False,cities,8392,Aldeias Altas,09/09/2026,Quarta-feira,11:09:00,25,4,ENE,59,79,Sol,1015,1,29,sol
4185,5185,False,7,BR,Brasil,MA,Altamira do Maranhão,NE,False,-4.058,-45.499,False,False,cities,4185,Altamira do Maranhão,09/09/2026,Quarta-feira,11:09:00,26,6,ENE,62,82,Sol,1015,1,30,sol
6240,6839,False,7,BR,Brasil,MA,Alto Alegre do Maranhão,NE,False,-4.213,-44.446,False,False,cities,6240,Alto Alegre do Maranhão,09/09/2026,Quarta-feira,10:24:00,26,5,ENE,64,78,Sol,1015,1,30,sol
4723,5922,False,7,BR,Brasil,MA,Alto Alegre do Pindaré,NE,False,-3.69,-45.903,False,False,cities,4723,Alto Alegre do Pindaré,09/09/2026,Quarta-feira,11:09:00,26,7,ENE,64,82,Sol,1015,1,29,sol
5669,1031,False,7,BR,Brasil,MA,Alto Parnaíba,NE,False,-9.111,-45.93,False,False,cities,5669,Alto Parnaíba,09/09/2026,Quarta-feira,10:24:00,24,8,NE,49,51,Sol,1016,1,23,sol
4725,5923,False,7,BR,Brasil,MA,Amapá do Maranhão,NE,False,-1.68,-46.01,False,False,cities,4725,Amapá do Maranhão,09/09/2026,Quarta-feira,11:09:00,25,12,NE,47,88,Sol,1014,1,28,sol
4726,5924,False,7,BR,Brasil,MA,Amarante do Maranhão,NE,False,-5.567,-46.742,False,False,cities,4726,Amarante do Maranhão,09/09/2026,Quarta-feira,10:24:00,25,8,E,90,74,Sol,1016,1,26,sol
4727,5925,False,7,BR,Brasil,MA,Anajatuba,NE,False,-3.264,-44.62,False,False,cities,4727,Anajatuba,09/09/2026,Quarta-feira,11:09:00,26,10,ENE,70,82,Sol,1014,1,30,sol
4027,4982,False,7,BR,Brasil,MA,Anapurus,NE,False,-3.672,-43.116,False,False,cities,4027,Anapurus,09/09/2026,Quarta-feira,10:24:00,26,8,ENE,74,77,Sol,1015,1,28,sol
8393,1032,False,7,BR,Brasil,MA,Anil,NE,False,-2.84,-44.217,False,False,cities,8393,Anil,09/09/2026,Quarta-feira,11:09:00,27,12,ENE,76,82,Sol,1014,1,30,sol
6241,6840,False,7,BR,Brasil,MA,Apicum-Açu,NE,True,-1.53,-45.08,False,False,cities,6241,Apicum-Açu,09/09/2026,Quarta-feira,11:09:00,27,23,ENE,68,84,Sol,1014,1,28,sol
4728,5926,False,7,BR,Brasil,MA,Araguanã,NE,False,-2.953,-45.665,False,False,cities,4728,Araguanã,09/09/2026,Quarta-feira,10:24:00,26,13,ENE,57,83,Sol,1014,1,28,sol
8394,1033,False,7,BR,Brasil,MA,Araioses,NE,True,-2.89,-41.903,False,False,cities,8394,Araioses,09/09/2026,Quarta-feira,11:09:00,27,22,E,85,76,Sol,1015,1,27,sol
4028,4983,False,7,BR,Brasil,MA,Arame,NE,False,-4.886,-46.005,False,False,cities,4028,Arame,09/09/2026,Quarta-feira,10:24:00,24,6,ENE,72,79,Sol,1015,1,26,sol
4729,5927,False,7,BR,Brasil,MA,Arari,NE,False,-3.454,-44.78,False,False,cities,4729,Arari,09/09/2026,Quarta-feira,11:09:00,26,11,ENE,66,83,Sol,1014,1,29,sol
4186,5186,False,7,BR,Brasil,MA,Axixá,NE,False,-2.84,-44.06,False,False,cities,4186,Axixá,09/09/2026,Quarta-feira,10:24:00,27,13,ENE,77,82,Sol,1014,1,30,sol
5672,1034,False,7,BR,Brasil,MA,Açailândia,NE,False,-4.947,-47.505,False,False,cities,5672,Açailândia,09/09/2026,Quarta-feira,10:24:00,24,8,E,90,77,Sol,1015,1,26,sol
8395,1035,False,7,BR,Brasil,MA,Bacabal,NE,False,-4.292,-44.792,False,False,cities,8395,Bacabal,09/09/2026,Quarta-feira,11:09:00,26,5,ENE,61,80,Sol,1015,1,30,sol
4730,5928,False,7,BR,Brasil,MA,Bacabeira,NE,False,-2.971,-44.316,False,False,cities,4730,Bacabeira,09/09/2026,Quarta-feira,10:24:00,27,11,ENE,74,82,Sol,1014,1,30,sol
4731,5929,False,7,BR,Brasil,MA,Bacuri,NE,True,-1.703,-45.134,False,False,cities,4731,Bacuri,09/09/2026,Quarta-feira,11:09:00,27,20,ENE,67,84,Sol,1014,1,29,sol
4732,5930,False,7,BR,Brasil,MA,Bacurituba,NE,False,-2.706,-44.738,False,False,cities,4732,Bacurituba,09/09/2026,Quarta-feira,10:24:00,27,12,ENE,70,82,Sol,1014,1,30,sol
6864,91,False,7,BR,Brasil,MA,Barra do Corda,NE,False,-5.506,-45.243,False,False,cities,6864,Barra do Corda,09/09/2026,Quarta-feira,11:09:00,25,3,NE,38,79,Sol,1015,1,29,sol
8397,1037,False,7,BR,Brasil,MA,Barreirinhas,NE,True,-2.747,-42.826,False,False,cities,8397,Barreirinhas,09/09/2026,Quarta-feira,10:24:00,27,19,E,82,80,Sol com algumas nuvens,1015,2,30,sol-com-algumas-nuvens
3228,3459,False,7,BR,Brasil,MA,Barão de Grajaú,NE,False,-6.756,-43.024,False,False,cities,3228,Barão de Grajaú,09/09/2026,Quarta-feira,11:09:00,28,19,NNE,32,41,Sol,1016,1,28,sol
4733,5931,False,7,BR,Brasil,MA,Bela Vista do Maranhão,NE,False,-3.731,-45.315,False,False,cities,4733,Bela Vista do Maranhão,09/09/2026,Quarta-feira,10:24:00,26,9,ENE,61,83,Sol,1014,1,30,sol
8398,5531,False,7,BR,Brasil,MA,Belágua,NE,False,-3.155,-43.51,False,False,cities,8398,Belágua,09/09/2026,Quarta-feira,11:09:00,26,12,ENE,78,79,Sol,1015,1,29,sol
4277,5314,False,7,BR,Brasil,MA,Benedito Leite,NE,False,-7.223,-44.558,False,False,cities,4277,Benedito Leite,09/09/2026,Quarta-feira,10:24:00,26,15,NNE,17,44,Sol,1016,1,24,sol
4734,5932,False,7,BR,Brasil,MA,Bequimão,NE,False,-2.449,-44.782,False,False,cities,4734,Bequimão,09/09/2026,Quarta-feira,11:09:00,27,14,ENE,69,82,Sol,1014,1,30,sol
4735,5933,False,7,BR,Brasil,MA,Bernardo do Mearim,NE,False,-4.584,-44.764,False,False,cities,4735,Bernardo do Mearim,09/09/2026,Quarta-feira,11:09:00,26,4,ENE,57,77,Sol,1015,1,29,sol
8399,5532,False,7,BR,Brasil,MA,Boa Vista do Gurupi,NE,False,-1.787,-46.303,False,False,cities,8399,Boa Vista do Gurupi,09/09/2026,Quarta-feira,10:24:00,25,8,NE,37,91,Sol,1014,1,29,sol
3193,3369,False,7,BR,Brasil,MA,Bom Jardim,NE,False,-3.55,-45.61,False,False,cities,3193,Bom Jardim,09/09/2026,Quarta-feira,11:09:00,26,9,ENE,60,83,Sol,1014,1,29,sol
4736,5934,False,7,BR,Brasil,MA,Bom Jesus das Selvas,NE,False,-4.42,-46.765,False,False,cities,4736,Bom Jesus das Selvas,09/09/2026,Quarta-feira,11:09:00,24,8,E,80,82,Sol,1015,1,27,sol
4737,5935,False,7,BR,Brasil,MA,Bom Lugar,NE,False,-4.22,-45.039,False,False,cities,4737,Bom Lugar,09/09/2026,Quarta-feira,11:09:00,26,6,ENE,61,78,Sol,1015,1,29,sol
4224,5260,False,7,BR,Brasil,MA,Brejo,NE,False,-3.684,-42.75,False,False,cities,4224,Brejo,09/09/2026,Quarta-feira,10:24:00,26,7,ENE,76,78,Sol,1015,1,30,sol
4738,5936,False,7,BR,Brasil,MA,Brejo de Areia,NE,False,-4.33,-45.59,False,False,cities,4738,Brejo de Areia,09/09/2026,Quarta-feira,11:09:00,24,4,ENE,64,80,Sol,1015,1,28,sol
8400,4109,False,7,BR,Brasil,MA,Buriti,NE,False,-3.942,-42.925,False,False,cities,8400,Buriti,09/09/2026,Quarta-feira,11:09:00,26,6,ENE,70,76,Sol,1015,1,29,sol
4278,5315,False,7,BR,Brasil,MA,Buriti Bravo,NE,False,-5.837,-43.834,False,False,cities,4278,Buriti Bravo,09/09/2026,Quarta-feira,11:09:00,25,3,NNE,32,70,Sol,1016,1,27,sol
4187,5187,False,7,BR,Brasil,MA,Buriticupu,NE,False,-4.346,-46.401,False,False,cities,4187,Buriticupu,09/09/2026,Quarta-feira,11:09:00,24,6,ENE,77,81,Sol,1015,1,27,sol
4739,5937,False,7,BR,Brasil,MA,Buritirama,NE,False,-5.593,-47.018,False,False,cities,4739,Buritirama,09/09/2026,Quarta-feira,10:24:00,24,7,E,90,75,Sol,1015,1,26,sol
4740,5938,False,7,BR,Brasil,MA,Cachoeira Grande,NE,False,-2.927,-44.058,False,False,cities,4740,Cachoeira Grande,09/09/2026,Quarta-feira,11:09:00,27,13,ENE,77,82,Sol,1014,1,30,sol
4741,5939,False,7,BR,Brasil,MA,Cajapió,NE,False,-2.881,-44.69,False,False,cities,4741,Cajapió,09/09/2026,Quarta-feira,10:24:00,27,11,ENE,70,83,Sol,1014,1,30,sol
4742,5940,False,7,BR,Brasil,MA,Cajari,NE,False,-3.321,-45.011,False,False,cities,4742,Cajari,09/09/2026,Quarta-feira,11:09:00,26,11,ENE,65,82,Sol,1014,1,30,sol
4743,5941,False,7,BR,Brasil,MA,Campestre do Maranhão,NE,False,-6.172,-47.364,False,False,cities,4743,Campestre do Maranhão,09/09/2026,Quarta-feira,11:09:00,25,8,ENE,75,79,Sol,1015,1,28,sol
4744,5942,False,7,BR,Brasil,MA,Cantanhede,NE,False,-3.633,-44.377,False,False,cities,4744,Cantanhede,09/09/2026,Quarta-feira,11:09:00,26,8,ENE,71,81,Sol,1014,1,30,sol
4745,5943,False,7,BR,Brasil,MA,Capinzal do Norte,NE,False,-4.728,-44.327,False,False,cities,4745,Capinzal do Norte,09/09/2026,Quarta-feira,11:09:00,25,1,NE,54,79,Sol,1015,1,29,sol
6865,92,False,7,BR,Brasil,MA,Carolina,NE,False,-7.333,-47.469,False,False,cities,6865,Carolina,09/09/2026,Quarta-feira,10:24:00,24,5,NE,48,84,Sol com algumas nuvens,1015,2,27,sol-com-algumas-nuvens
4746,5944,False,7,BR,Brasil,MA,Carutapera,NE,True,-1.195,-46.02,False,False,cities,4746,Carutapera,09/09/2026,Quarta-feira,11:09:00,27,16,NNE,31,83,Sol,1014,1,29,sol
8401,1038,False,7,BR,Brasil,MA,Caxias,NE,False,-4.859,-43.356,False,False,cities,8401,Caxias,09/09/2026,Quarta-feira,11:09:00,26,4,NE,56,75,Sol,1015,1,29,sol
4279,5316,False,7,BR,Brasil,MA,Cedral,NE,True,-2.0,-44.536,False,False,cities,4279,Cedral,09/09/2026,Quarta-feira,11:09:00,27,23,ENE,74,82,Sol com algumas nuvens,1014,2,30,sol-com-algumas-nuvens
4747,5945,False,7,BR,Brasil,MA,Central do Maranhão,NE,False,-2.199,-44.826,False,False,cities,4747,Central do Maranhão,09/09/2026,Quarta-feira,11:09:00,27,17,ENE,70,82,Sol,1014,1,29,sol
8402,5533,False,7,BR,Brasil,MA,Centro Novo do Maranhão,NE,False,-2.1269,-46.1228,False,False,cities,8402,Centro Novo do Maranhão,09/09/2026,Quarta-feira,11:09:00,25,9,NE,49,87,Sol,1014,1,28,sol
4748,5946,False,7,BR,Brasil,MA,Centro do Guilherme,NE,False,-2.369,-46.002,False,False,cities,4748,Centro do Guilherme,09/09/2026,Quarta-feira,10:24:00,25,11,NE,50,84,Sol,1014,1,28,sol
4068,5025,False,7,BR,Brasil,MA,Cidelândia,NE,False,-5.174,-47.782,False,False,cities,4068,Cidelândia,09/09/2026,Quarta-feira,10:24:00,25,9,E,83,78,Sol,1015,1,27,sol
8403,1040,False,7,BR,Brasil,MA,Codó,NE,False,-4.455,-43.886,False,False,cities,8403,Codó,09/09/2026,Quarta-feira,10:24:00,26,3,ENE,59,80,Sol,1015,1,30,sol
7668,1042,False,7,BR,Brasil,MA,Colinas,NE,False,-6.026,-44.249,False,False,cities,7668,Colinas,09/09/2026,Quarta-feira,10:24:00,24,4,NNE,28,74,Sol,1016,1,27,sol
8405,5947,False,7,BR,Brasil,MA,Conceição do Lago Açu,NE,False,-3.8514,-44.8895,False,False,cities,8405,Conceição do Lago Açu,09/09/2026,Quarta-feira,11:09:00,26,8,ENE,63,83,Sol,1014,1,30,sol
8406,1043,False,7,BR,Brasil,MA,Coroatá,NE,False,-4.13,-44.124,False,False,cities,8406,Coroatá,09/09/2026,Quarta-feira,11:09:00,26,6,ENE,66,81,Sol,1015,1,30,sol
8407,1044,False,7,BR,Brasil,MA,Cururupu,NE,True,-1.828,-44.868,False,False,cities,8407,Cururupu,09/09/2026,Quarta-feira,10:24:00,27,22,ENE,71,83,Sol,1014,1,28,sol
4749,5948,False,7,BR,Brasil,MA,Cândido Mendes,NE,True,-1.447,-45.717,False,False,cities,4749,Cândido Mendes,09/09/2026,Quarta-feira,11:09:00,26,16,NE,56,86,Sol,1014,1,29,sol
4750,5949,False,7,BR,Brasil,MA,Davinópolis,NE,False,-5.558,-47.426,False,False,cities,4750,Davinópolis,09/09/2026,Quarta-feira,10:24:00,25,6,E,90,82,Sol,1015,1,28,sol
6034,6582,False,7,BR,Brasil,MA,Dom Pedro,NE,False,-5.033,-44.442,False,False,cities,6034,Dom Pedro,09/09/2026,Quarta-feira,11:09:00,25,2,NE,48,79,Sol,1015,1,29,sol
8408,6583,False,7,BR,Brasil,MA,Duque Bacelar,NE,False,-4.156,-42.944,False,False,cities,8408,Duque Bacelar,09/09/2026,Quarta-feira,11:09:00,26,6,ENE,69,78,Sol,1015,1,30,sol
4096,5066,False,7,BR,Brasil,MA,Esperantinópolis,NE,False,-4.867,-44.708,False,False,cities,4096,Esperantinópolis,09/09/2026,Quarta-feira,10:24:00,26,3,NE,51,80,Sol,1015,1,30,sol
4097,5067,False,7,BR,Brasil,MA,Estreito,NE,False,-6.561,-47.451,False,False,cities,4097,Estreito,09/09/2026,Quarta-feira,10:24:00,26,7,ENE,66,78,Sol com algumas nuvens,1015,2,29,sol-com-algumas-nuvens
4751,5950,False,7,BR,Brasil,MA,Feira Nova do Maranhão,NE,False,-6.96,-46.686,False,False,cities,4751,Feira Nova do Maranhão,09/09/2026,Quarta-feira,11:09:00,24,8,NNE,33,70,Sol,1015,1,25,sol
4752,5951,False,7,BR,Brasil,MA,Fernando Falcão,NE,False,-6.152,-44.893,False,False,cities,4752,Fernando Falcão,09/09/2026,Quarta-feira,11:09:00,24,3,NNE,16,77,Sol,1016,1,27,sol
8409,4984,False,7,BR,Brasil,MA,Formosa da Serra Negra,NE,False,-6.435,-46.191,False,False,cities,8409,Formosa da Serra Negra,09/09/2026,Quarta-feira,11:09:00,25,9,N,360,72,Sol,1016,1,26,sol
8410,2718,False,7,BR,Brasil,MA,Fortaleza dos Nogueiras,NE,False,-6.9598,-46.1749,False,False,cities,8410,Fortaleza dos Nogueiras,09/09/2026,Quarta-feira,11:09:00,24,10,N,10,68,Sol,1016,1,24,sol
8411,4985,False,7,BR,Brasil,MA,Fortuna,NE,False,-5.733,-44.158,False,False,cities,8411,Fortuna,09/09/2026,Quarta-feira,10:24:00,24,2,NNE,33,79,Sol,1016,1,28,sol
8412,6584,False,7,BR,Brasil,MA,Gonçalves Dias,NE,False,-5.151,-44.299,False,False,cities,8412,Gonçalves Dias,09/09/2026,Quarta-feira,10:24:00,25,3,NE,46,79,Sol,1015,1,29,sol
8413,6585,False,7,BR,Brasil,MA,Governador Archer,NE,False,-5.022,-44.271,False,False,cities,8413,Governador Archer,09/09/2026,Quarta-feira,11:09:00,24,2,NE,48,76,Sol,1015,1,27,sol
6242,6841,False,7,BR,Brasil,MA,Governador Edison Lobão,NE,False,-5.749,-47.361,False,False,cities,6242,Governador Edison Lobão,09/09/2026,Quarta-feira,11:09:00,25,6,E,90,79,Sol,1015,1,28,sol
8414,4916,False,7,BR,Brasil,MA,Governador Eugênio Barros,NE,False,-5.323,-44.247,False,False,cities,8414,Governador Eugênio Barros,09/09/2026,Quarta-feira,10:24:00,24,2,NE,40,84,Sol,1015,1,28,sol
8415,6586,False,7,BR,Brasil,MA,Governador Luiz Rocha,NE,False,-5.469,-44.074,False,False,cities,8415,Governador Luiz Rocha,09/09/2026,Quarta-feira,10:24:00,25,2,NE,38,84,Sol,1016,1,29,sol
8416,6574,False,7,BR,Brasil,MA,Governador Newton Bello,NE,False,-3.426,-45.676,False,False,cities,8416,Governador Newton Bello,09/09/2026,Quarta-feira,10:24:00,26,11,ENE,59,82,Sol,1014,1,29,sol
6243,6842,False,7,BR,Brasil,MA,Governador Nunes Freire,NE,False,-2.126,-45.885,False,False,cities,6243,Governador Nunes Freire,09/09/2026,Quarta-feira,10:24:00,26,11,NE,52,83,Sol,1014,1,28,sol
7669,1045,False,7,BR,Brasil,MA,Grajaú,NE,False,-5.819,-46.139,False,False,cities,7669,Grajaú,09/09/2026,Quarta-feira,10:24:00,25,8,NNE,23,76,Sol,1015,1,27,sol
4280,5317,False,7,BR,Brasil,MA,Graça Aranha,NE,False,-5.41,-44.334,False,False,cities,4280,Graça Aranha,09/09/2026,Quarta-feira,11:09:00,24,3,NE,40,85,Sol,1015,1,28,sol
4754,5953,False,7,BR,Brasil,MA,Guimarães,NE,True,-2.133,-44.601,False,False,cities,4754,Guimarães,09/09/2026,Quarta-feira,11:09:00,27,21,ENE,74,82,Sol com algumas nuvens,1014,2,30,sol-com-algumas-nuvens
4755,5954,False,7,BR,Brasil,MA,Humberto de Campos,NE,True,-2.598,-43.461,False,False,cities,4755,Humberto de Campos,09/09/2026,Quarta-feira,10:24:00,27,20,E,81,84,Sol,1014,1,30,sol
4281,5318,False,7,BR,Brasil,MA,Icatu,NE,True,-2.78,-44.06,False,False,cities,4281,Icatu,09/09/2026,Quarta-feira,11:09:00,27,15,ENE,77,82,Sol,1014,1,30,sol
8418,5955,False,7,BR,Brasil,MA,Igarapé Grande,NE,False,-4.567,-44.825,False,False,cities,8418,Igarapé Grande,09/09/2026,Quarta-feira,10:24:00,26,4,ENE,57,77,Sol,1015,1,29,sol
8417,5956,False,7,BR,Brasil,MA,Igarapé do Meio,NE,False,-3.661,-45.227,False,False,cities,8417,Igarapé do Meio,09/09/2026,Quarta-feira,10:24:00,26,10,ENE,61,83,Sol,1014,1,30,sol
6866,93,False,7,BR,Brasil,MA,Imperatriz,NE,False,-5.526,-47.492,False,False,cities,6866,Imperatriz,09/09/2026,Quarta-feira,10:24:00,25,6,E,90,82,Sol,1015,1,28,sol
8419,5534,False,7,BR,Brasil,MA,Itaipava do Grajaú,NE,False,-5.145,-45.791,False,False,cities,8419,Itaipava do Grajaú,09/09/2026,Quarta-feira,10:24:00,25,6,ENE,67,81,Sol,1015,1,28,sol
8420,1046,False,7,BR,Brasil,MA,Itapecuru Mirim,NE,False,-3.393,-44.359,False,False,cities,8420,Itapecuru Mirim,09/09/2026,Quarta-feira,11:09:00,26,10,ENE,73,82,Sol,1014,1,30,sol
8421,5957,False,7,BR,Brasil,MA,Itinga do Maranhão,NE,False,-4.45,-47.526,False,False,cities,8421,Itinga do Maranhão,09/09/2026,Quarta-feira,11:09:00,24,10,E,83,84,Sol,1015,1,27,sol
4188,5188,False,7,BR,Brasil,MA,Jatobá,NE,False,-5.817,-44.223,False,False,cities,4188,Jatobá,09/09/2026,Quarta-feira,11:09:00,24,3,NNE,30,76,Sol,1016,1,27,sol
8422,5958,False,7,BR,Brasil,MA,Jenipapo dos Vieiras,NE,False,-5.371,-45.636,False,False,cities,8422,Jenipapo dos Vieiras,09/09/2026,Quarta-feira,11:09:00,25,5,NE,46,76,Sol,1015,1,27,sol
4189,5189,False,7,BR,Brasil,MA,Joselândia,NE,False,-4.933,-44.683,False,False,cities,4189,Joselândia,09/09/2026,Quarta-feira,10:24:00,26,3,NE,51,80,Sol,1015,1,30,sol
8423,1047,False,7,BR,Brasil,MA,João Lisboa,NE,False,-5.448,-47.401,False,False,cities,8423,João Lisboa,09/09/2026,Quarta-feira,10:24:00,25,6,E,90,82,Sol,1015,1,28,sol
8424,5959,False,7,BR,Brasil,MA,Junco do Maranhão,NE,False,-1.844,-46.092,False,False,cities,8424,Junco do Maranhão,09/09/2026,Quarta-feira,11:09:00,25,10,NE,48,89,Sol,1014,1,28,sol
8430,4203,False,7,BR,Brasil,MA,Lago Verde,NE,False,-4.042,-44.933,False,False,cities,8430,Lago Verde,09/09/2026,Quarta-feira,11:09:00,26,8,ENE,62,81,Sol,1014,1,30,sol
8428,5960,False,7,BR,Brasil,MA,Lago da Pedra,NE,False,-4.55,-45.117,False,False,cities,8428,Lago da Pedra,09/09/2026,Quarta-feira,10:24:00,26,5,ENE,59,78,Sol,1015,1,29,sol
8429,5961,False,7,BR,Brasil,MA,Lago do Junco,NE,False,-4.61,-45.06,False,False,cities,8429,Lago do Junco,09/09/2026,Quarta-feira,10:24:00,26,5,ENE,59,79,Sol,1015,1,29,sol
6244,6843,False,7,BR,Brasil,MA,Lagoa Grande do Maranhão,NE,False,-4.9889,-45.3816,False,False,cities,6244,Lagoa Grande do Maranhão,09/09/2026,Quarta-feira,11:09:00,24,6,ENE,58,80,Sol,1015,1,26,sol
8425,1048,False,7,BR,Brasil,MA,Lagoa da Pedra,NE,False,-4.55,-45.117,False,False,cities,8425,Lagoa da Pedra,09/09/2026,Quarta-feira,10:24:00,26,5,ENE,59,78,Sol,1015,1,29,sol
8426,6587,False,7,BR,Brasil,MA,Lagoa do Mato,NE,False,-6.047,-43.526,False,False,cities,8426,Lagoa do Mato,09/09/2026,Quarta-feira,11:09:00,25,5,NNE,34,54,Sol,1016,1,26,sol
8427,5962,False,7,BR,Brasil,MA,Lagoa dos Rodrigues,NE,False,-4.498,-44.899,False,False,cities,8427,Lagoa dos Rodrigues,09/09/2026,Quarta-feira,10:24:00,26,4,ENE,59,77,Sol,1015,1,30,sol
8431,5963,False,7,BR,Brasil,MA,Lajeado Novo,NE,False,-6.189,-47.035,False,False,cities,8431,Lajeado Novo,09/09/2026,Quarta-feira,10:24:00,25,9,ENE,66,78,Sol,1015,1,27,sol
8432,5964,False,7,BR,Brasil,MA,Lima Campos,NE,False,-4.517,-44.467,False,False,cities,8432,Lima Campos,09/09/2026,Quarta-feira,11:09:00,26,2,ENE,59,77,Sol,1015,1,29,sol
4190,5190,False,7,BR,Brasil,MA,Loreto,NE,False,-7.084,-45.141,False,False,cities,4190,Loreto,09/09/2026,Quarta-feira,10:24:00,25,11,N,11,64,Sol,1016,1,25,sol
8433,5965,False,7,BR,Brasil,MA,Luís Domingues,NE,True,-1.268,-45.873,False,False,cities,8433,Luís Domingues,09/09/2026,Quarta-feira,11:09:00,27,20,NE,45,81,Sol,1014,1,30,sol
8434,6588,False,7,BR,Brasil,MA,Magalhães de Almeida,NE,False,-3.396,-42.204,False,False,cities,8434,Magalhães de Almeida,09/09/2026,Quarta-feira,11:09:00,27,8,E,81,78,Sol,1015,1,30,sol
4282,5319,False,7,BR,Brasil,MA,Maracaçumé,NE,False,-2.043,-45.959,False,False,cities,4282,Maracaçumé,09/09/2026,Quarta-feira,11:09:00,25,10,NE,51,86,Sol,1014,1,28,sol
8435,5966,False,7,BR,Brasil,MA,Marajá do Sena,NE,False,-4.6,-45.44,False,False,cities,8435,Marajá do Sena,09/09/2026,Quarta-feira,11:09:00,25,6,ENE,62,83,Sol,1015,1,28,sol
8436,5967,False,7,BR,Brasil,MA,Maranhãozinho,NE,False,-2.24,-45.86,False,False,cities,8436,Maranhãozinho,09/09/2026,Quarta-feira,10:24:00,26,11,NE,51,83,Sol,1014,1,28,sol
4876,6130,False,7,BR,Brasil,MA,Mata Roma,NE,False,-3.625,-43.111,False,False,cities,4876,Mata Roma,09/09/2026,Quarta-feira,10:24:00,26,8,ENE,74,77,Sol,1015,1,28,sol
8437,5968,False,7,BR,Brasil,MA,Matinha,NE,False,-3.101,-45.034,False,False,cities,8437,Matinha,09/09/2026,Quarta-feira,10:24:00,26,11,ENE,64,82,Sol,1014,1,30,sol
4283,5320,False,7,BR,Brasil,MA,Matões,NE,False,-5.519,-43.199,False,False,cities,4283,Matões,09/09/2026,Quarta-feira,11:09:00,25,4,NE,47,66,Sol,1016,1,28,sol
8438,5969,False,7,BR,Brasil,MA,Matões do Norte,NE,False,-3.632,-44.556,False,False,cities,8438,Matões do Norte,09/09/2026,Quarta-feira,10:24:00,26,10,ENE,69,80,Sol,1014,1,29,sol
8439,6589,False,7,BR,Brasil,MA,Milagres do Maranhão,NE,False,-3.581,-42.609,False,False,cities,8439,Milagres do Maranhão,09/09/2026,Quarta-feira,10:24:00,26,6,ENE,77,78,Sol,1015,1,30,sol
4191,5191,False,7,BR,Brasil,MA,Mirador,NE,False,-6.371,-44.363,False,False,cities,4191,Mirador,09/09/2026,Quarta-feira,10:24:00,25,5,NNE,20,61,Sol,1016,1,27,sol
8440,5970,False,7,BR,Brasil,MA,Miranda do Norte,NE,False,-3.569,-44.584,False,False,cities,8440,Miranda do Norte,09/09/2026,Quarta-feira,10:24:00,26,10,ENE,69,80,Sol,1014,1,29,sol
8441,5971,False,7,BR,Brasil,MA,Mirinzal,NE,True,-2.065,-44.784,False,False,cities,8441,Mirinzal,09/09/2026,Quarta-feira,11:09:00,27,19,ENE,70,82,Sol,1014,1,29,sol
8443,5972,False,7,BR,Brasil,MA,Montes Altos,NE,False,-5.833,-47.067,False,False,cities,8443,Montes Altos,09/09/2026,Quarta-feira,11:09:00,24,8,E,90,75,Sol,1015,1,26,sol
8442,1049,False,7,BR,Brasil,MA,Monção,NE,False,-3.492,-45.251,False,False,cities,8442,Monção,09/09/2026,Quarta-feira,11:09:00,26,10,ENE,62,83,Sol,1014,1,30,sol
8444,5973,False,7,BR,Brasil,MA,Morros,NE,False,-2.864,-44.039,False,False,cities,8444,Morros,09/09/2026,Quarta-feira,11:09:00,27,13,ENE,77,82,Sol,1014,1,30,sol
8445,5903,False,7,BR,Brasil,MA,Nina Rodrigues,NE,False,-3.466,-43.905,False,False,cities,8445,Nina Rodrigues,09/09/2026,Quarta-feira,11:09:00,26,9,ENE,74,81,Sol,1014,1,30,sol
4495,5601,False,7,BR,Brasil,MA,Nova Colinas,NE,False,-7.116,-46.257,False,False,cities,4495,Nova Colinas,09/09/2026,Quarta-feira,11:09:00,24,9,NNE,14,72,Sol,1016,1,25,sol
8446,5535,False,7,BR,Brasil,MA,Nova Iorque,NE,False,-6.734,-44.044,False,False,cities,8446,Nova Iorque,09/09/2026,Quarta-feira,10:24:00,26,10,NNE,18,53,Sol,1016,1,26,sol
6245,6844,False,7,BR,Brasil,MA,Nova Olinda do Maranhão,NE,False,-2.847,-45.695,False,False,cities,6245,Nova Olinda do Maranhão,09/09/2026,Quarta-feira,10:24:00,26,13,NE,56,83,Sol,1014,1,28,sol
8447,4110,False,7,BR,Brasil,MA,Olho d'Água das Cunhãs,NE,False,-4.115,-45.14,False,False,cities,8447,Olho d'Água das Cunhãs,09/09/2026,Quarta-feira,11:09:00,26,7,ENE,62,80,Sol,1014,1,29,sol
8448,5974,False,7,BR,Brasil,MA,Olinda Nova do Maranhão,NE,False,-2.998,-44.997,False,False,cities,8448,Olinda Nova do Maranhão,09/09/2026,Quarta-feira,10:24:00,27,11,ENE,66,82,Sol,1014,1,30,sol
8450,5975,False,7,BR,Brasil,MA,Palmeirândia,NE,False,-2.645,-44.895,False,False,cities,8450,Palmeirândia,09/09/2026,Quarta-feira,11:09:00,27,13,ENE,67,81,Sol,1014,1,30,sol
